date,time,bri,ct,cct_in,cct,lcone_lux,mcone_lux,mlux,plux,rhlux,scone_lux
27/09/2022,02:40:26,105,294,3400,3352.72,52.60547412456508,43.7955459403684,28.009403743074376,52.22334353387627,31.792423124757747,22.60852810934438
27/09/2022,02:40:43,105,290,3450,3359.18,53.18734393719479,44.30845820824374,28.46394142217783,52.791256926774906,32.25841828996306,23.062457935475713
27/09/2022,02:41:00,105,286,3500,3358.99,53.554941033849964,44.61323431096217,28.676923237066624,53.152960778892634,32.491902283391454,23.245319955904
27/09/2022,02:41:28,105,282,3550,3360.14,54.07961669605227,45.054115366170755,28.97930358399074,53.67221489965269,32.828373059738325,23.52326190341928
27/09/2022,02:41:45,105,278,3600,3361.97,54.42607733685872,45.35204200021601,29.171166228810698,54.019618827019684,33.04586420710013,23.674015843157452
27/09/2022,02:42:02,105,274,3650,3362.82,54.882741342931865,45.735035113155604,29.43235195691797,54.47134921957902,33.337329416565076,23.915236869354256
27/09/2022,02:42:19,105,270,3700,3366.01,55.83974452990826,46.54749618969958,29.963804336558812,55.42536113583357,33.93956997558517,24.36857366439518
27/09/2022,02:42:36,105,267,3750,3371.88,56.521106421793284,47.14492169370558,30.34634065638804,56.11279033094839,34.38248920415439,24.69491431239456
27/09/2022,02:42:54,105,263,3800,3426.71,57.09652491330888,47.912522606631875,30.920350978554236,56.77614210968405,35.06340234138466,25.186395106128664
27/09/2022,02:43:11,105,260,3850,3423.2,57.3284873309717,48.08573472822471,31.047642383594507,56.995880253966696,35.19451947531498,25.323459140771757
27/09/2022,02:43:28,105,256,3900,3534.24,58.29377652106022,49.45866619589694,32.42811384170314,58.0859629640201,36.649977928442084,26.736019825451987
27/09/2022,02:43:45,105,253,3950,3651.37,58.58249835681356,50.24109475206839,33.806642829587126,58.44090164149169,37.91510568292697,28.556606343410778
27/09/2022,02:44:02,105,250,4000,3840.32,58.10817796195992,50.63011248353383,35.34405057421147,58.067408178447366,39.216341138476125,30.965665857325273
27/09/2022,02:44:19,105,247,4050,3984.13,57.43368139597767,50.60815893859883,36.24207781378532,57.45939615786804,39.92064407158942,32.457616087328404
27/09/2022,02:44:36,105,244,4100,3811.37,57.17056760301695,49.662588312677954,34.690229077342316,57.07534085172416,38.44472485550298,30.531826974268053
27/09/2022,02:44:53,105,241,4150,4115.52,56.12147333129587,49.94178358971677,36.35891766983039,56.231229780590134,39.89111329402612,33.112626666480985
27/09/2022,02:45:10,105,238,4200,4124.49,55.62306140976944,49.544035008826555,36.048012510333265,55.75047123847121,39.57345564826559,32.77791392212788
27/09/2022,02:45:27,105,235,4250,4169.62,54.996847468753515,49.13546658475303,35.88868401365376,55.15681997296173,39.372805459109934,32.930817394547454
27/09/2022,02:45:44,105,233,4300,4184.73,54.331423905083454,48.59305957028699,35.49958269935058,54.50765501849415,38.95521455172759,32.655168143031055
27/09/2022,02:46:01,105,230,4350,4190.49,54.376468596564884,48.676055508337036,35.54740721791196,54.56590689172416,39.02254109358869,32.53490094196704
27/09/2022,02:46:18,105,227,4400,4205.17,53.192249470001734,47.64722493757808,34.84976362182357,53.38571708253095,38.24581837738904,32.12558591402322
27/09/2022,02:46:35,105,225,4450,4217.88,53.090315849103085,47.6118717829581,34.85943439682985,53.29602258310974,38.25463833582302,32.073159155425095
27/09/2022,02:46:52,105,222,4500,4237.97,52.77806134596436,47.41081206368721,34.76021592354327,53.003478675837414,38.14811956676801,31.973414637694365
27/09/2022,09:08:13,105,220,4550,4258.68,53.126922429576425,47.826157032569185,35.0046541466524,53.39857829951699,38.48318172151829,32.08648461479461
27/09/2022,09:08:32,105,217,4600,4327.03,52.883291544596425,47.86410054423562,35.20358118958606,53.21521858049676,38.679838042743796,32.280987490080086
27/09/2022,09:08:49,105,215,4650,4320.57,52.2604344419451,47.28127179211464,34.740051739210074,52.59071252822292,38.19118060952417,31.83187128826607
27/09/2022,09:09:06,105,213,4700,4373.9,51.89690559495565,47.14952997275542,34.71800362357754,52.285072748884744,38.18915982107349,31.845508098277833
27/09/2022,09:09:23,105,211,4750,4381.69,51.39491866131355,46.71796269852302,34.42942846326394,51.78639931523339,37.86234824483685,31.596575375189975
27/09/2022,09:09:45,105,208,4800,4404.28,51.27745024897508,46.70825823474849,34.43937215489922,51.69925498824433,37.89795143334884,31.515634394322397
27/09/2022,09:10:01,105,206,4850,4438.44,51.14605168715025,46.71633055525975,34.51629349430756,51.60124351298569,37.98428305693046,31.554449268750016
27/09/2022,09:10:18,105,204,4900,4488.36,50.900112243799285,46.62875027611064,34.60649286061909,51.38504261805983,38.04770919616475,31.921127360519304
27/09/2022,09:10:35,105,202,4950,4494.34,50.81401315034996,46.56860615515649,34.58860683782785,51.30418338346215,38.04087627114594,31.95795730052688
27/09/2022,09:10:52,105,200,5000,4530.67,50.339306114832226,46.23030117347659,34.52698013506837,50.82948805107825,37.88783429198628,32.01887139871556
27/09/2022,09:11:15,105,198,5050,4580.39,50.085038772975686,46.20500640718391,34.549715524476895,50.6411338474314,37.99421796641743,31.87975172562803
27/09/2022,09:11:32,105,196,5100,4591.9,49.75696548658463,45.85712447676056,34.52416207554589,50.26820780160981,37.83526343632404,32.34736303777158
27/09/2022,09:11:49,105,194,5150,4626.56,49.153443265243276,45.405764069991584,34.24341514291836,49.690960134812514,37.54472939028,32.18996511297789
27/09/2022,09:12:06,105,192,5200,4652.99,49.18779415999478,45.539247434285926,34.34089667636325,49.760094597489925,37.68285366278478,32.210306451465016
27/09/2022,09:12:23,105,190,5250,4693.42,48.74023691847527,45.22887392761211,34.29872489377788,49.31886745004165,37.58016602353329,32.32014759480202
27/09/2022,09:12:46,105,189,5300,4760.76,48.00045563868769,44.718690720336745,34.28893729350932,48.5810685086572,37.4692004484233,32.494993156939984
27/09/2022,09:13:03,105,187,5350,4839.42,47.34671945513193,44.212077268183705,34.46335589463219,47.88989243988206,37.44750842684554,33.41008872633858
27/09/2022,09:13:20,105,185,5400,4907.09,46.75646003344833,43.813479926493855,34.432969141309755,47.31029513910153,37.337461844436746,33.62132758570037
27/09/2022,09:13:37,105,183,5450,4825.36,46.84247842395464,43.704692276688824,33.91254115522052,47.390443500640345,36.87851768012203,32.85569279356122
27/09/2022,09:13:54,105,182,5500,5030.69,45.65903905611558,43.01383313826451,34.38824178582806,46.20699449809023,37.118350021119454,34.18928085639115
27/09/2022,09:14:16,105,180,5550,4925.61,45.85663248461341,42.980213980527175,33.87767857853687,46.3941898486867,36.672402334194516,33.29277022924567
27/09/2022,09:14:33,105,179,5600,4959.9,45.56886352800946,42.734885867221905,33.89083107957278,46.08639737840559,36.59415428640164,33.697383305978505
27/09/2022,09:14:50,105,177,5650,5245.86,44.324384860529634,42.08408280015849,34.55242484451919,44.85913319996549,37.00823710451201,35.49196618660662
27/09/2022,09:15:06,105,175,5700,5217.66,43.724172508308385,41.46026032670339,33.98714173012421,44.2356294280932,36.38765727669542,34.79227303848921
27/09/2022,09:15:23,105,174,5750,5257.18,43.70125702581342,41.51523986524341,34.14580524485225,44.225701579828446,36.545135283067125,35.06769061750368
27/09/2022,09:15:51,105,172,5800,5246.76,43.36406981834554,41.180339838583464,33.86527068262064,43.87678724095388,36.24108149809688,34.70309310139398
27/09/2022,09:16:08,105,171,5850,5229.04,43.10343702021637,40.87320044322515,33.521797583239014,43.60569384241116,35.87019719043099,34.4574569855802
27/09/2022,09:16:25,105,169,5900,5232.53,42.647314960995224,40.45184332269798,33.15258153800214,43.150577817582466,35.482559750236355,34.085219406541334
27/09/2022,09:16:42,105,168,5950,5283.97,42.54500931758458,40.43134814512428,33.30421171923367,43.05253704970731,35.59543601995962,34.460419183097784
27/09/2022,09:16:59,105,167,6000,5310.01,42.182957930865335,40.128649252195416,33.14228160393478,42.68889581467965,35.404688438889714,34.394740281236786
27/09/2022,09:17:26,105,165,6050,5328.45,42.29885466034145,40.249990967803285,33.256525384885975,42.80882267401496,35.511542564547206,34.70984852909415
27/09/2022,09:17:43,105,164,6100,5362.53,41.80738158437907,39.81322294629866,33.02079248473247,42.30616705838697,35.194820859416886,34.66748893411857
27/09/2022,09:18:00,105,163,6150,5517.29,41.18155432966731,39.410611740814765,33.08978750910569,41.686576023289305,35.13771501337994,35.499340516479194
27/09/2022,09:18:17,105,161,6200,5797.8,40.42000445139349,38.95681351249049,33.5319455801993,40.898138167939585,35.28158886256807,37.27007461437869
27/09/2022,09:18:34,105,160,6250,5803.06,40.374741972043225,38.9082675097164,33.545939187115415,40.844092085770185,35.277810048750204,37.33628477739741
27/09/2022,09:19:00,105,159,6300,6175.31,39.60676226562496,38.749328231745835,33.84989206791968,40.19512711858662,35.565706831636334,38.28680831300865
27/09/2022,09:19:17,105,157,6350,5652.93,40.087030737331204,38.511689161591285,32.67872344701693,40.58286242713337,34.56274446299139,35.672377435912466
27/09/2022,09:19:34,105,156,6400,6138.4,39.54523685176408,38.618875432137216,33.73047479469137,40.11107253292448,35.4226684749605,38.13229438155971
27/09/2022,09:19:51,105,155,6450,6223.82,39.363305305799834,38.58982258634072,33.74870268587085,39.967648180081625,35.46643615640678,38.23095731947682
27/09/2022,09:20:08,110,500,2000,2559.75,26.910610090609044,20.585180381007053,11.542493277783736,26.431043404666035,14.883350097645632,1.7404366587068612
27/09/2022,09:20:30,110,488,2050,2631.72,28.116048749876843,21.819302098003742,12.577819326445807,27.68400775134415,16.062346392049708,2.213735975652343
27/09/2022,09:20:47,110,476,2100,2704.5,29.68859654629487,23.32689679590461,13.342273097926139,29.349618417375375,17.128298782255825,2.25932861283362
27/09/2022,09:21:04,110,465,2150,2709.7,30.793863244060105,24.19324857213936,14.031451112978832,30.411165467597346,17.817151137338993,3.0850943205196923
27/09/2022,09:21:21,110,455,2200,2638.02,33.289568366807764,25.741427524640944,14.230451011507682,32.78526013429761,18.21503113541498,3.072967948834102
27/09/2022,09:21:38,110,444,2250,2577.59,35.833963370674276,27.256723003087277,14.085817355564767,35.20953462959318,18.269118028124073,3.0810114774288957
27/09/2022,09:21:59,110,435,2300,2571.41,37.68571833688917,28.579107495510254,14.534221172410023,37.01332331539011,18.85308724715563,3.550099006744421
27/09/2022,09:22:16,110,426,2350,2607.18,39.48743324925517,30.072983250181224,14.85827988176142,38.88437110334718,19.44083302877516,3.838152708716647
27/09/2022,09:22:33,110,417,2400,2624.02,40.882451494634125,31.081847688968463,15.411665366789268,40.23303435262477,19.804137335005837,6.316022306103623
27/09/2022,09:22:50,110,408,2450,2763.1,41.15973374096254,32.040665397278225,16.882033022887658,40.66916263999656,21.19079780424767,8.149952570612083
27/09/2022,09:23:07,110,400,2500,2790.09,42.25013947815952,32.94972136107427,18.099635750991588,41.66982651736839,22.091665542653484,10.61748494588398
